温馨提示,#genre#
河北卫视,http://ms.fxim.net:808/hls/31/index.m3u8
河北卫视,http://101.228.217.41:9091/hls/28/index.m3u8
河北卫视,http://1.195.30.9:19901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8
河南卫视,http://tvpull.dxhmt.cn:9081/tv/11425-1.m3u8
河南卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226480/index.m3u8?IASHttpSessionId=
河南卫视,http://39.164.160.249:9901/tsfile/live/0139_1.m3u8
河南卫视,http://ms.fxim.net:808/hls/32/index.m3u8
河南卫视,http://101.228.217.41:9091/hls/30/index.m3u8
河南卫视,http://36.32.174.67:60080/newlive/live/hls/35/live.m3u8
河南卫视,http://58.221.214.82:9901/tsfile/live/0139_1.m3u8
吉林卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226397/index.m3u8?IASHttpSessionId=
吉林卫视,http://ms.fxim.net:808/hls/28/index.m3u8
吉林卫视,http://175.31.21.146:4480/hls/19/index.m3u8
吉林卫视,http://1.195.30.9:19901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://36.32.174.67:60080/newlive/live/hls/40/live.m3u8
吉林卫视,http://58.221.214.82:9901/tsfile/live/0116_1.m3u8
江苏卫视,https://www.freetv.top/migu/623899368.m3u8?migutoken=3ec7add32f2108ed670e526f58207033f492fc81ffe6044df4e04bf88bca3cfbe3f1af7bd4fa10e5a6663f276475985da275dfa9a568feed08fbc90f40838156a2167089cb6b35aaaf231e8ae8
江苏卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226310/index.m3u8?IASHttpSessionId=
江苏卫视,http://39.164.160.249:9901/tsfile/live/0127_1.m3u8
江苏卫视,http://ms.fxim.net:808/hls/16/index.m3u8
江苏卫视,http://101.228.217.41:9091/hls/19/index.m3u8
江苏卫视,http://1.195.30.9:19901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://36.32.174.67:60080/newlive/live/hls/31/live.m3u8
江西卫视,https://www.freetv.top/migu/783847495.m3u8?migutoken=fddcc05dc0245329d3208607a5b1f5a1980bc31a7ced510e345af6cc68f5b86d2d9178b45706a0b6a0ceddc82ce06e53375cfedbc96fd0b00c12195c7d77b6f23811a67970bcfeb47629aa5aa6
江西卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226344/index.m3u8?IASHttpSessionId=
江西卫视,http://39.164.160.249:9901/tsfile/live/0138_1.m3u8
江西卫视,http://ms.fxim.net:808/hls/25/index.m3u8
江西卫视,http://1.195.30.9:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://36.32.174.67:60080/newlive/live/hls/31/live.m3u8
江西卫视,http://58.221.214.82:9901/tsfile/live/0138_1.m3u8
辽宁卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226546/index.m3u8?IASHttpSessionId=
辽宁卫视,http://39.164.160.249:9901/tsfile/live/0121_1.m3u8
辽宁卫视,http://ms.fxim.net:808/hls/24/index.m3u8
辽宁卫视,http://1.195.30.9:19901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://58.221.214.82:9901/tsfile/live/0121_1.m3u8
辽宁卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8?blog.ntnas.top
内蒙古卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226389/index.m3u8?IASHttpSessionId=
内蒙古卫视,http://60.172.130.146:352/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://111.61.236.247:9081/hls/48/index.m3u8
内蒙古卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226685/1.m3u8
内蒙古卫视,http://39.134.67.108/PLTV/88888888/224/3221226017/1.m3u8
内蒙古卫视,http://39.134.65.106/PLTV/88888888/224/3221226017/1.m3u8
宁夏卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226454/index.m3u8?IASHttpSessionId=
宁夏卫视,http://182.37.169.94:352/tsfile/live/0112_1.m3u8
宁夏卫视,http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8
宁夏卫视,http://60.172.130.146:352/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://111.61.236.247:9081/hls/51/index.m3u8
宁夏卫视,http://58.220.219.14:9901/tsfile/live/0112_1.m3u8
青海卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226323/index.m3u8?IASHttpSessionId=
青海卫视,http://ms.fxim.net:808/hls/23/index.m3u8
青海卫视,http://1.195.30.9:19901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://58.221.214.82:9901/tsfile/live/0018_1.m3u8
青海卫视,http://220.164.192.48:50085/tsfile/live/0140_1.m3u8
青海卫视,http://39.134.67.108/PLTV/88888888/224/3221225948/1.m3u8
山东卫视,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
山东卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226456/index.m3u8?IASHttpSessionId=
山东卫视,http://39.164.160.249:9901/tsfile/live/0131_1.m3u8
山东卫视,http://182.37.169.94:352/tsfile/live/0131_1.m3u8
山东卫视,http://1.195.30.9:19901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://36.32.174.67:60080/newlive/live/hls/42/live.m3u8
山东卫视,http://58.221.214.82:9901/tsfile/live/0131_1.m3u8
山西卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226392/index.m3u8?IASHttpSessionId=
山西卫视,http://1.195.30.9:19901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://36.32.174.67:60080/newlive/live/hls/43/live.m3u8
山西卫视,http://58.221.214.82:9901/tsfile/live/0017_1.m3u8
山西卫视,http://113.140.12.230:8888/newlive/live/hls/41/live.m3u8
山西卫视,http://39.134.67.108/PLTV/88888888/224/3221226009/1.m3u8
陕西卫视,https://www.freetv.top/migu/738910838.m3u8?migutoken=35df06ac83a8fe0b0d98f96b8dbf5821d2a57fbd279c10148f5eb543353c48d828c15e639a63919e023774c69fac3a6f5a2bbfd1ee773d77c0dc154b9acd0c77e84c99627dd15f852e56ab3281
陕西卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226457/index.m3u8?IASHttpSessionId=
陕西卫视,http://39.164.160.249:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://1.195.30.9:19901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://36.32.174.67:60080/newlive/live/hls/44/live.m3u8
陕西卫视,http://60.172.130.146:352/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://39.134.67.108/PLTV/88888888/224/3221225989/1.m3u8
四川卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226338/index.m3u8?IASHttpSessionId=
四川卫视,http://ms.fxim.net:808/hls/20/index.m3u8
四川卫视,http://1.195.30.9:19901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://36.32.174.67:60080/newlive/live/hls/29/live.m3u8
四川卫视,http://58.221.214.82:9901/tsfile/live/0123_1.m3u8
四川卫视,http://116.128.242.83:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226313/index.m3u8?IASHttpSessionId=
深圳卫视,http://101.228.217.41:9091/hls/22/index.m3u8
深圳卫视,http://58.221.214.82:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8
深圳卫视,http://115.149.139.141:10000/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://116.128.242.83:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws
三沙卫视,http://119.36.148.115:59901/tsfile/live/1009_1.m3u8
三沙卫视,http://139.196.214.238/rtp/239.45.1.82:5140
三沙卫视,http://139.129.231.228/rtp/239.21.2.9:5002
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
天津卫视,http://[2409:8087:1a01:df::4030]:80/TVOD/88888888/224/3221225972/main.m3u8
天津卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226459/index.m3u8?IASHttpSessionId=
天津卫视,http://ms.fxim.net:808/hls/21/index.m3u8
天津卫视,http://36.32.174.67:60080/newlive/live/hls/26/live.m3u8
天津卫视,http://58.221.214.82:9901/tsfile/live/0135_1.m3u8
天津卫视,http://220.164.192.48:50085/tsfile/live/0130_1.m3u8
天津卫视,http://115.149.139.141:10001/tsfile/live/1036_1.m3u8
西藏卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226433/index.m3u8?IASHttpSessionId=
西藏卫视,http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8
西藏卫视,http://119.36.148.115:59901/tsfile/live/0111_1.m3u8
西藏卫视,http://218.89.240.144:59901/tsfile/live/0111_1.m3u8
西藏卫视,http://39.134.67.108/PLTV/88888888/224/3221225951/1.m3u8
西藏卫视,http://39.134.65.106/PLTV/88888888/224/3221225951/1.m3u8
新疆卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226460/index.m3u8?IASHttpSessionId=
新疆卫视,http://39.164.160.249:9901/tsfile/live/0110_1.m3u8
新疆卫视,http://106.124.91.222:9901/tsfile/live/21212_1.m3u8
新疆卫视,http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8
新疆卫视,http://113.140.12.230:8888/newlive/live/hls/35/live.m3u8
新疆卫视,http://220.164.192.48:50085/tsfile/live/0110_1.m3u8
云南卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226444/index.m3u8?IASHttpSessionId=
云南卫视,http://39.164.160.249:9901/tsfile/live/0119_1.m3u8
云南卫视,http://1.195.30.9:19901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8
云南卫视,http://60.172.130.146:352/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://39.134.67.108/PLTV/88888888/224/3221225957/1.m3u8

广东频道,#genre#
揭阳综合,http://211.97.63.3:801/hls/69/index.m3u8
揭阳综合,http://116.28.124.212:5000//rtp/239.77.0.229:5146
揭阳综合,http://1b6467f415.iok.la:9931/tsfile/live/1134_1.m3u8
揭阳生活,http://211.97.63.3:801/hls/37/index.m3u8
揭阳生活,http://116.28.124.212:5000//rtp/239.77.0.251:5146
普宁综合,http://121.11.160.7:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
潮州民生,http://116.28.124.212:5000//rtp/239.253.43.75:5146
潮州综合,http://116.28.124.212:5000//rtp/239.253.43.70:5146
潮州综合,http://211.97.63.3:801/hls/503/index.m3u8
汕头综合,https://stream1.freetv.fun/cdf64bf08ac852913d8ab8d6a9a392d2cb832089984a7f7d1aecf63d5c64c5ff.ctv
汕头综合,https://stream1.freetv.fun/ecd70bd486bb000d70807b25597ebaad4185287408555fbd0be6a1dc553ae2e7.ctv
汕头综合,https://stream1.freetv.fun/a794cf282e739e983950cb4b21c14efbc997af480977b2cdb5d8daeb68f49650.ctv
汕头综合,https://stream1.freetv.fun/dc908e40c20eab71dc70b537a6c3b778ec7ff725126a5a2cb43ed7cc89e16737.ctv
汕头综合,https://stream1.freetv.fun/1a80cc76230b05ca3ea3ac3f9ae4f4a436c0bf1b4612db0dc5aec27844c9649d.ctv
汕头综合,https://stream1.freetv.fun/15336a369e29ea103e39006270b9762f297e90a6ec29202ff7f05b0b53b55295.ctv
汕头综合,https://stream1.freetv.fun/aa84893595b3ee82adc1c300e3b8103947272873a1b97032480f4a53311506f5.ctv
汕头综合,http://116.28.124.212:5000//rtp/239.77.1.130:5146
汕头综合,http://116.28.124.212:5000//rtp/239.253.43.45:5146
汕头综合,http://124.222.114.206/sxtv.php?id=st1
汕头综合,http://211.97.63.3:801/hls/81/index.m3u8
汕头综合,http://120.77.205.62:8087/rtp/239.253.43.30:5146
汕头经济生活,http://116.28.124.212:5000//rtp/239.77.1.131:5146
汕头经济生活,http://116.28.124.212:5000//rtp/239.253.43.46:5146
汕头经济生活,https://stream1.freetv.fun/4165df5d240a705da7c501b31098dfbb5ae7458242cb61ccc3d988831b716c4a.ctv
汕头经济生活,https://stream1.freetv.fun/b713a6979e00280533f5a7e6836f5fe5b8b87f5e4d30e5228c98b3441c0296b4.ctv
汕头经济生活,https://stream1.freetv.fun/553fbb1de6c2406ebcaab7364352ef1f39ddc7b49e67f373ac5d0c2a4ffcc6ba.ctv
汕头经济生活,http://124.222.114.206/sxtv.php?id=st2
汕头经济生活,http://120.77.205.62:8087/udp/239.253.43.43:5146
汕头文旅体育,http://116.28.124.212:5000//rtp/239.77.1.132:5146
汕头文旅体育,http://116.28.124.212:5000//rtp/239.253.43.47:5146
汕头文旅体育,http://124.222.114.206/sxtv.php?id=st3
汕头文旅体育,http://120.77.205.62:8087/udp/239.253.43.44:5146
汕尾新闻综合,http://116.28.124.212:5000//rtp/239.77.0.25:5146
汕尾文化生活,http://116.28.124.212:5000//rtp/239.77.0.187:5146
广东衛視,http://218.13.167.110:9901/tsfile/live/0125_1.m3u8
广东衛視,http://39.134.64.87:6610/PLTV/88888888/224/3221226248/index.m3u8?IASHttpSessionId=
广东衛視,http://39.164.160.249:9901/tsfile/live/0125_1.m3u8
广东衛視,http://ms.fxim.net:808/hls/27/index.m3u8
广东衛視,http://101.228.217.41:9091/hls/21/index.m3u8
广东衛視,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://218.13.167.110:9901/tsfile/live/1003_1.m3u8
广东珠江,http://218.15.183.23:9901/tsfile/live/23009_1.m3u8
广东珠江,http://live.xmcdn.com/live/252/64.m3u8
广东珠江,http://120.238.94.10:9901/tsfile/live/1009_1.m3u8
广东珠江,http://1b6467f415.iok.la:9931/tsfile/live/1011_1.m3u8
广东珠江,http://119.140.58.125:4434/hls/26/index.m3u8
广东新闻,http://218.15.183.23:9901/tsfile/live/23010_1.m3u8
广东新闻,http://36.36.200.198:44330/tsfile/live/1006_1.m3u8
广东新闻,https://live.ximalaya.com/radio-first-page-app/live/245/64.m3u8?transcode=ts
广东新闻,http://120.238.94.10:9901/tsfile/live/1010_1.m3u8
广东新闻,http://1b6467f415.iok.la:9931/tsfile/live/1012_1.m3u8
广东新闻,http://satellitepull.cnr.cn/live/wxgdxwgb/playlist.m3u8
广东民生,http://183.237.95.108:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0
广东民生,http://36.36.200.198:44330/tsfile/live/1005_1.m3u8
广东民生,http://121.11.160.7:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
广东民生,http://14.212.185.146:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东民生,http://119.140.58.125:4434/hls/163/index.m3u8
广东民生,http://120.77.205.62:8087/rtp/239.77.0.225:5146
广东体育,http://218.13.167.110:9901/tsfile/live/1001_1.m3u8
广东体育,http://183.237.95.108:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0
广东体育,http://120.198.95.220:9901/tsfile/live/1010_1.m3u8?key=txiptv
广东体育,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8
广东体育,http://218.15.183.23:9901/tsfile/live/23012_1.m3u8
广东体育,http://api2.52tb.xyz/info?id=413&token=20230218qkyjia#http://api2.52tb.xyz/info?id=414&token=20230218qkyjia#http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby#http://api2.52tb.xyz/info?id=414&token=20230218jsyklh
广东影视,http://218.13.167.110:9901/tsfile/live/1002_1.m3u8
广东影视,http://1b6467f415.iok.la:9931/tsfile/live/1018_1.m3u8
广东影视,http://121.33.239.242:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东综艺,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/央卫酒店源扫描2/央卫酒店源扫描2.php?ID=hls/24/index.m3u8
广州综合,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8
广州综合,http://v4d.xiepeiru.top:1123/iptv/gq/GuangZhouZongHe
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=9e5008d4b91944fa76a957a93ae54870&txTime=1903e5f1cfd
广州综合,https://tencentplaywebsite.gztv.com/live/zonghes.m3u8?txSecret=751b5ecd94a0d9d34c7e37e25bb8b27a&txTime=193108637cb
广州综合,http://1b6467f415.iok.la:9931/tsfile/live/1137_1.m3u8
广州综合,http://119.140.58.125:4434/hls/164/index.m3u8
广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=4c09e8c2d093bcb692e036ae54ff87c7&txTime=1903e37cd8a
广州新闻,http://1b6467f415.iok.la:9931/tsfile/live/1138_1.m3u8
广州新闻,http://119.140.58.125:4434/hls/165/index.m3u8
广州影视,http://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=1bd3a1082ab5b89f48c1bff9a3760da4&txTime=18d57929bd4
广州影视,http://v4d.xiepeiru.top:1123/iptv/gq/GuangZHouYingShi
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=ec79a0d817981989c161f548c48c2954&txTime=1903e79e680
广州影视,https://tencentplaywebsite.gztv.com/live/yingshi.m3u8?txSecret=074974bc25835d38fda6936ae40aabe9&txTime=193108637cb
广州影视,http://119.140.58.125:4434/hls/166/index.m3u8
广州影视,http://120.77.205.62:8087/rtp/239.253.43.73:5146
广州法治,http://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=3e84cd8eba844b5dc2150612295c7a52&txTime=18d578f4493
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=040cda8ae37088f2b96bea7b68bd0eb5&txTime=1903e5b8abe
广州竞赛,http://v4d.xiepeiru.top:1123/iptv/gq/GuangZhouJingSai
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=a4d04c27d0d1d8b7efef2ed7ff1c3eae&txTime=191b60cc9ca
广州竞赛,https://tencentplaywebsite.gztv.com/live/jingsai.m3u8?txSecret=cd5eb475078e689b230ada7df792e4de&txTime=193108637cb
广州竞赛,http://tencentplaygsm.gztv.com/live/jingsai.m3u8
南国都市 4K,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=97b6afb13ea8ad993056a9bb796d59d4&txTime=18d1f31b605
南国都市 4K,https://tencentplaywebsite.gztv.com/live/nanguodushi.m3u8?txSecret=e93eb85173edb8a0c70fd1438c7bd7d7&txTime=193108637cb
番禺宗合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
现代教育,http://1b6467f415.iok.la:9931/tsfile/live/1112_1.m3u8
大湾区卫视,https://www.freetv.top/migu/608917627.m3u8?migutoken=22c28ab72744cd3ae1500fcedd9aa645eb0c35326cccb8cc6253c912a2fbdadb109d5f005d7dbbb62dbcb2e1f9a30bfa1935a4a046787bb5ac3e9ac1b5b654c16c2f7753fc37d2d51b2916310b
大湾区卫视,http://103.70.13.229:20035/api.php?id=82810&tk=2fd1f0cd0f43138b36
大湾区卫视,http://120.77.205.62:8087/rtp/239.77.0.215:5146
大湾区卫视,http://gmxw.7766.org:808/hls/132/index.m3u8
深圳卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226313/index.m3u8?IASHttpSessionId=
深圳卫视,http://101.228.217.41:9091/hls/22/index.m3u8
深圳卫视,http://58.221.214.82:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8
深圳卫视,http://115.149.139.141:10000/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://116.128.242.83:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
深圳都市频道,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/央卫酒店源扫描2/央卫酒店源扫描2.php?ID=hls/30/index.m3u8
深圳电视剧频道,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/央卫酒店源扫描2/央卫酒店源扫描2.php?ID=hls/31/index.m3u8
深圳财经生活,http://103.70.13.229:20035/api.php?id=18254&tk=17acb16a239e3b505b
深圳娱乐频道,http://103.70.13.229:20035/api.php?id=16454&tk=17acb16a239e3b505b
深圳体育健康,http://103.70.13.229:20035/api.php?id=40620&tk=17acb16a239e3b505b
深圳少儿频道,http://103.70.13.229:20035/api.php?id=77124&tk=17acb16a239e3b505b
深圳公共频道,http://103.70.13.229:20035/api.php?id=24413&tk=17acb16a239e3b505b
深圳宝安频道,http://103.70.13.229:20035/api.php?id=91899&tk=17acb16a239e3b505b
深圳宝安第一课,http://103.70.13.229:20035/api.php?id=81324&tk=17acb16a239e3b505b
深圳龙岗频道,http://103.70.13.229:20035/api.php?id=14874&tk=17acb16a239e3b505b
深圳众创TV,http://103.70.13.229:20035/api.php?id=88453&tk=17acb16a239e3b505b
深圳移动电视,http://103.70.13.229:20035/api.php?id=20137&tk=17acb16a239e3b505b
珠海-1,http://103.70.13.229:20035/api.php?id=14782&tk=17acb16a239e3b505b
珠海-2,http://103.70.13.229:20035/api.php?id=44864&tk=17acb16a239e3b505b
佛山公共,http://103.70.13.229:20035/api.php?id=75562&tk=17acb16a239e3b505b
佛山南海,http://103.70.13.229:20035/api.php?id=89076&tk=17acb16a239e3b505b
佛山顺德,http://103.70.13.229:20035/api.php?id=72791&tk=17acb16a239e3b505b
佛山影视,http://103.70.13.229:20035/api.php?id=22470&tk=17acb16a239e3b505b
佛山综合,http://120.77.205.62:8087/rtp/239.253.43.57:5146
东莞新闻综合,http://103.70.13.229:20035/api.php?id=71412&tk=17acb16a239e3b505b
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
中山综合,http://103.70.13.229:20035/api.php?id=87066&tk=17acb16a239e3b505b
香山文化,http://103.70.13.229:20035/api.php?id=63927&tk=17acb16a239e3b505b
惠州综合,http://1b6467f415.iok.la:9931/tsfile/live/1110_1.m3u8
惠州公共,http://1b6467f415.iok.la:9931/tsfile/live/1114_1.m3u8
韶关新闻综合,http://103.70.13.229:20035/api.php?id=36748&tk=17acb16a239e3b505b
湛江新闻综合,http://103.70.13.229:20035/api.php?id=36647&tk=17acb16a239e3b505b
湛江公共,http://103.70.13.229:20035/api.php?id=45601&tk=17acb16a239e3b505b
江门综合,http://103.70.13.229:20035/api.php?id=99903&tk=17acb16a239e3b505b
江门侨乡生活,http://103.70.13.229:20035/api.php?id=69641&tk=17acb16a239e3b505b
肇庆综合,http://103.70.13.229:20035/api.php?id=89424&tk=17acb16a239e3b505b
肇庆生活服务,http://103.70.13.229:20035/api.php?id=69950&tk=17acb16a239e3b505b
丰顺综合,http://1b6467f415.iok.la:9931/tsfile/live/1100_1.m3u8
河源综合,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8?_upt=f767206b1671099007
河源综合,http://tmpstream.hyrtv.cn/xwzh/playlist.m3u8?_upt=407e01941606112151?zguangd
河源公共,https://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/playlist.m3u8?_upt=c9befc281606112199?zguangd
河源公共,http://1b6467f415.iok.la:9931/tsfile/live/1079_1.m3u8
清远新闻综合,http://103.70.13.229:20035/api.php?id=49364&tk=17acb16a239e3b505b
清远文旅生活,http://103.70.13.229:20035/api.php?id=27010&tk=17acb16a239e3b505b
云浮综合,http://103.70.13.229:20035/api.php?id=22051&tk=17acb16a239e3b505b
云浮文旅,http://103.70.13.229:20035/api.php?id=18862&tk=17acb16a239e3b505b
茂名综合,http://103.70.13.229:20035/api.php?id=50117&tk=17acb16a239e3b505b
茂名公共,http://103.70.13.229:20035/api.php?id=99217&tk=17acb16a239e3b505b
徐闻综合,http://103.70.13.229:20035/api.php?id=69573&tk=17acb16a239e3b505b

港澳台,#genre#
凤凰中文,https://cdn.163189.xyz/live/fhzw/stream.m3u8
凤凰中文,http://iptv.diyp.site/公众号【DIYP】.php?key=gat2&id=3
凤凰中文,http://122.117.71.103:8574/http/220.130.87.218:8078/hls/21/80/phoenixch.m3u8
凤凰中文,http://1b6467f415.iok.la:9931/tsfile/live/1037_1.m3u8
凤凰资讯,http://iptv.diyp.site/公众号【DIYP】.php?key=gat2&id=1
凤凰香港,https://cdn6.163189.xyz/live/fhhk/stream.m3u8
凤凰香港,http://iptv.diyp.site/公众号【DIYP】.php?key=gat2&id=2
香港衛視,http://zwebl02.cztv.com/live/channel011080P.m3u8?auth_key=2524708799-0-0-9a1229d8b9d311024ebea08c3fb1d63f
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
星空卫视,http://218.202.220.2:5000/nn_live.ts?id=STARTV
星空卫视,rtmp://58.200.131.2:1935/livetv/startv
星空卫视,rtmp://ivi.bupt.edu.cn:1935/livetv/startv
TVB无线新闻台,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40
TVB无线新闻台,http://122.152.202.33/s/81a8a44f/index.m3u8?id=21
TVB星河台,http://1b6467f415.iok.la:9931/tsfile/live/1008_1.m3u8
无线星河粤,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
TVB星河(粤),http://1b6467f415.iok.la:9931/tsfile/live/1008_1.m3u8
无线星河,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
无线星河,http://1b6467f415.iok.la:9931/tsfile/live/1008_1.m3u8
无线翡翠,http://cdn.iptv8k.top/dl/jspd.php?id=3
无线翡翠,http://1b6467f415.iok.la:9931/tsfile/live/1007_1.m3u8
无线直播,http://v2h.jdshipin.com/liveshow/liveshow.stream/chunklist_w10.m3u8
无线功夫,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
无线生活,http://v2h.jdshipin.com/finance2/finance2.stream/chunklist.m3u8
无线明珠台,http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8
千禧经典台,http://cdn.iptv8k.top/dl/jspd.php?id=5
美亚电影台(HK),http://iptv.diyp.site/公众号【DIYP】.php?key=gat2&id=14
美亚电影,http://iptv.diyp.site/公众号【DIYP】.php?key=gat2&id=14
家庭影院,http://60.172.130.146:352/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
翡翠台(华丽台),https://cdn.163189.xyz/live/fct4k/stream.m3u8
翡翠台(华丽台),http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
翡翠台(华丽台),http://iptv.diyp.site/公众号【DIYP】.php?key=gat2&id=5
翡翠台(华丽台),http://198.16.100.186:8278/jade_twn/playlist.m3u8?tid=ME6E1330319113303191&ct=19225&tsum=d76985c4965fd63807e131035f66af09
翡翠台(华丽台),http://122.152.202.33/s/81a8a44f/index.m3u8?id=53
翡翠台(华丽台),http://1b6467f415.iok.la:9931/tsfile/live/1007_1.m3u8
TVB Plus,https://cdn.163189.xyz/live/tvbp/stream.m3u8
澳视澳门,http://cdn.132.us.kg/live/asam/stream.m3u8
澳视澳门,http://1b6467f415.iok.la:9931/tsfile/live/1039_1.m3u8
