温馨提示,#genre#
山西卫视,http://home.yulei.online:9999/udp/226.0.1.85:2001
山西卫视,http://e2.woc.iiiya.cn:28888/rtp/239.61.5.110:1025
山西卫视,http://111.194.11.30:8188/rtp/239.3.1.42:8172
山西卫视,http://180.165.26.135:4022/rtp/239.45.1.229:5140
山西卫视,http://zqh2333.top:2222/rtp/239.93.24.6:5140
山西卫视,http://qwt.zhibotv.top:2016/全网通.php?id=山西卫视
陕西卫视,http://xn--z6ut02b.xn--qoqw77q.top/zb.php?id=sxws
陕西卫视,http://150.158.112.123/公众号玉玉应用笔记/php/综合/migu1.php?id=sxws
陕西卫视,http://36.36.200.198:44330/tsfile/live/0136_1.m3u8
陕西卫视,http://home.yulei.online:9999/udp/226.0.2.53:8336
陕西卫视,http://ddns.cyruslee.top:8888/udp/239.77.0.68:5146
陕西卫视,http://111.194.11.30:8188/rtp/239.3.1.41:8140
四川卫视,http://qwt.zhibotv.top:2016/全网通.php?id=四川卫视
四川卫视,http://www.cjtt.love:9307/udp/239.253.250.180:8000
四川卫视,http://119.32.12.17:2901/udp/224.1.100.72:11111
四川卫视,http://180.165.26.135:4022/rtp/239.45.1.83:5140
四川卫视,http://61.184.46.85:9901/tsfile/live/1016_1.m3u8
四川卫视,http://180.165.24.227:4022/rtp/239.45.1.83:5140
深圳卫视,http://8.138.7.223/tv/dl/careryun.php?id=25
深圳卫视,http://ddns.cyruslee.top:8888/udp/239.77.1.3:5146
深圳卫视,http://ddns.cyruslee.top:8888/udp/239.77.1.21:5146
深圳卫视,http://61.184.46.85:9901/tsfile/live/1004_1.m3u8
深圳卫视,http://qwt.zhibotv.top:2016/全网通.php?id=深圳卫视
深圳卫视,http://tcpsit.vicp.net:8811/udp/225.1.8.43:8020
三沙卫视,http://gcw.bdcdn.shoujiduoduo.com/v/190530/dec08261b2cd7f09bec7306756bc966f.mp4
三沙卫视,http://e2.woc.iiiya.cn:28888/rtp/239.61.5.191:1025
三沙卫视,http://zqh2333.top:2222/rtp/239.93.55.58:5140
三沙卫视,http://180.165.24.227:4022/rtp/239.45.1.82:5140
三沙卫视,http://180.165.26.135:4022/rtp/239.45.1.82:5140
三沙卫视,http://139.196.214.238/rtp/239.45.1.82:5140
天津卫视,http://8.138.7.223/tv/dl/careryun.php?id=43
天津卫视,http://qwt.zhibotv.top:2016/全网通.php?id=天津卫视
天津卫视,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel1/playlist.m3u8
天津卫视,http://61.184.46.85:9901/tsfile/live/1011_1.m3u8
天津卫视,http://180.165.26.135:4022/rtp/239.45.1.124:5140
天津卫视,http://111.194.11.30:8188/rtp/239.3.1.141:1234
西藏卫视,http://103.96.72.37:17777/tv/xizang.php
西藏卫视,http://ddns.cyruslee.top:8888/udp/239.77.1.49:5146
西藏卫视,http://180.165.26.135:4022/rtp/239.45.1.231:5140
西藏卫视,http://home.yulei.online:9999/udp/226.0.2.66:8440
西藏卫视,http://101.23.150.109:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://111.194.11.30:8188/rtp/239.3.1.47:8164
新疆卫视,http://8.138.7.223/tv/dl/careryun.php?id=46
新疆卫视,http://218.84.12.186:8001/hls/main/playlist.m3u8
新疆卫视,http://home.yulei.online:9999/udp/226.0.2.67:8448
新疆卫视,http://ddns.cyruslee.top:8888/udp/239.77.1.53:5146
新疆卫视,http://180.165.24.227:4022/rtp/239.45.1.116:5140
新疆卫视,http://111.194.11.30:8188/rtp/239.3.1.48:8160
云南卫视,http://222.134.245.16:9901/tsfile/live/0119_1.m3u8
云南卫视,http://180.165.24.227:4022/rtp/239.45.0.4:5140
云南卫视,http://111.194.11.30:8188/rtp/239.3.1.26:8108
云南卫视,http://123.159.35.24:9901/tsfile/live/0119_1.m3u8
云南卫视,http://120.198.101.106:9901/tsfile/live/1010_1.m3u8?key=txiptv
云南卫视,http://180.165.26.135:4022/rtp/239.45.0.4:5140

广东频道,#genre#
揭阳综合,http://211.97.63.3:801/hls/69/index.m3u8
揭阳综合,http://hls-jyrtv.jyrtv.tv/stjy2020/zhpd.m3u8
揭阳综合,http://14.145.129.126:4023/udp/239.77.0.229:5146
揭阳综合,http://ddns.cyruslee.top:8888/udp/239.77.0.157:5146
揭阳生活,http://211.97.63.3:801/hls/37/index.m3u8
揭阳生活,http://hls-jyrtv.jyrtv.tv/stjy2020/ggpd.m3u8
揭阳生活,http://14.145.129.126:4023/udp/239.77.0.251:5146
揭阳生活,http://ddns.cyruslee.top:8888/udp/239.77.0.158:5146
潮州综合,http://14.145.129.126:4023/udp/239.253.43.70:5146
潮州综合,http://ddns.cyruslee.top:8888/udp/239.253.43.70:5146
潮州综合,http://211.97.63.3:801/hls/503/index.m3u8
汕头综合,https://stream1.freetv.fun/ecd70bd486bb000d70807b25597ebaad4185287408555fbd0be6a1dc553ae2e7.ctv
汕头综合,https://stream1.freetv.fun/a794cf282e739e983950cb4b21c14efbc997af480977b2cdb5d8daeb68f49650.ctv
汕头综合,https://stream1.freetv.fun/dc908e40c20eab71dc70b537a6c3b778ec7ff725126a5a2cb43ed7cc89e16737.ctv
汕头综合,https://stream1.freetv.fun/1a80cc76230b05ca3ea3ac3f9ae4f4a436c0bf1b4612db0dc5aec27844c9649d.ctv
汕头综合,https://stream1.freetv.fun/15336a369e29ea103e39006270b9762f297e90a6ec29202ff7f05b0b53b55295.ctv
汕头综合,https://stream1.freetv.fun/aa84893595b3ee82adc1c300e3b8103947272873a1b97032480f4a53311506f5.ctv
汕头综合,http://14.145.129.126:4023/udp/239.77.1.130:5146
汕头综合,http://ddns.cyruslee.top:8888/udp/239.77.1.130:5146
汕头综合,http://ddns.cyruslee.top:8888/udp/239.253.43.30:5146
汕头综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8978&tk=a0c4f6cfaba3
汕头综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2eaebe&tk=822270345d4c
汕头综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7310&tk=a0c4f6cfaba3
汕头经济,https://stream1.freetv.fun/b713a6979e00280533f5a7e6836f5fe5b8b87f5e4d30e5228c98b3441c0296b4.ctv
汕头经济,https://stream1.freetv.fun/553fbb1de6c2406ebcaab7364352ef1f39ddc7b49e67f373ac5d0c2a4ffcc6ba.ctv
汕头经济,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9512&tk=a0c4f6cfaba3
汕头经济,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2962&tk=a0c4f6cfaba3
汕头经济,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=b8803a&tk=822270345d4c
汕头文旅,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5771&tk=a0c4f6cfaba3
汕头文旅,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7bfe50&tk=822270345d4c
汕头文旅,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=e8fcaf&tk=822270345d4c
汕头文旅,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0590&tk=a0c4f6cfaba3
汕尾新闻综合,http://14.145.129.126:4023/udp/239.77.0.25:5146
汕尾新闻综合,http://ddns.cyruslee.top:8888/udp/239.77.0.25:5146
汕尾新闻综合,http://ddns.cyruslee.top:8888/udp/239.77.1.189:5146
汕尾新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8439&tk=a0c4f6cfaba3
汕尾文化生活,http://14.145.129.126:4023/udp/239.77.0.187:5146
汕尾文化生活,http://ddns.cyruslee.top:8888/udp/239.77.0.187:5146
汕尾文化生活,http://ddns.cyruslee.top:8888/udp/239.77.1.190:5146
汕尾文化生活,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2032&tk=a0c4f6cfaba3
汕尾文化生活,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=b37170&tk=822270345d4c
广东珠江,http://14.145.129.126:4023/udp/239.77.0.114:5146
广东珠江,http://222.128.55.152:9080/live/gdzj.m3u8
广东珠江,http://183.237.95.108:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0
广东珠江,http://ku9.3n.cc/smt.php?id=zhujiang
广东珠江,http://qjrhc.jydjd.top:2911/udp/224.1.100.23:11111
广东珠江,http://qjrhc.jydjd.top:2911/udp/224.1.100.24:11111
广东新闻,http://satellitepull.cnr.cn/live/wxgdxwgb/playlist.m3u8
广东新闻,https://satellitepull.cnr.cn/live/wxgdxwgb/playlist.m3u8
广东新闻,http://14.145.129.126:4023/udp/239.77.0.173:5146
广东新闻,http://120.238.94.10:9901/tsfile/live/1010_1.m3u8
广东新闻,http://qjrhc.jydjd.top:2911/udp/224.1.100.5:11111
广东新闻,http://36.36.200.198:44330/tsfile/live/1006_1.m3u8
广东民生,http://14.145.129.126:4023/udp/239.77.0.225:5146
广东民生,http://222.128.55.152:9080/live/gdms.m3u8
广东民生,http://qjrhc.jydjd.top:2911/udp/224.1.100.4:11111
广东民生,http://36.36.200.198:44330/tsfile/live/1005_1.m3u8
广东民生,http://183.237.95.108:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0
广东民生,http://183.11.239.36:808/hls/18/index.m3u8
广东体育,http://14.145.129.126:4023/udp/239.77.0.168:5146
广东体育,http://qjrhc.jydjd.top:2911/udp/224.1.100.34:11111
广东体育,http://183.237.95.108:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0
广东体育,http://qjrhc.jydjd.top:2911/udp/224.1.100.33:11111
广东体育,http://120.198.101.106:9901/tsfile/live/1012_1.m3u8?key=txiptv
广东体育,http://222.128.55.152:9080/live/gdty.m3u8
广东影视,http://14.145.129.126:4023/udp/239.77.0.217:5146
广东影视,http://xn--z6ut02b.xn--qoqw77q.top/zb.php?id=gdys
广东影视,http://150.158.112.123/公众号玉玉应用笔记/php/综合/migu1.php?id=gdys
广东影视,http://222.128.55.152:9080/live/gdys.m3u8
广东影视,http://qjrhc.jydjd.top:2911/udp/224.1.100.11:11111
广东影视,http://218.13.167.110:9901/tsfile/live/1002_1.m3u8
广东移动,http://183.11.239.36:808/hls/14/index.m3u8
广东移动,http://ddns.cyruslee.top:8888/udp/239.77.0.20:5146
广州综合,http://14.145.129.126:4023/udp/239.253.43.71:5146
广州综合,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8
广州综合,http://tencentplaygzrb01.gztv.com/live/zonghes.m3u8
广州综合,http://tp88.cn/IPTV/guangdong/gztv.php?id=zhonghe
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=dce137597806f62ae6fdfc40328a336e&txTime=191b5fc1c86
广州综合,https://tencentplaybusiness.gztv.com/live/zonghes.m3u8
广州新闻,http://14.145.129.126:4023/udp/239.253.43.72:5146
广州新闻,https://tencentplaybusiness.gztv.com/live/xinwen.m3u8
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=6f73647cae387d01a3c2132074132a83&txTime=18d00acf487
广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3
广州新闻,https://tencentplaygzrb01.gztv.com/live/xinwen.m3u8
广州新闻,http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8
广州影视,http://14.145.129.126:4023/udp/239.253.43.73:5146
广州影视,http://tp88.cn/IPTV/guangdong/gztv.php?id=yingshi
广州影视,https://tencentplaybusiness.gztv.com/live/yingshi.m3u8
广州影视,http://qjrhc.jydjd.top:2911/udp/224.1.100.88:11111
广州影视,http://tencentplaygzrb01.gztv.com/live/yingshi.m3u8
广州影视,https://tencentplaygsm.gztv.com/live/yingshi.m3u8?txTime=65797d58&txSecret=6fee6e4ead49f4ccfb8113f0a580acb3
广州法治,http://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=3e84cd8eba844b5dc2150612295c7a52&txTime=18d578f4493
广州法治,http://tencentplaygzrb01.gztv.com/live/fazhi.m3u8
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=040cda8ae37088f2b96bea7b68bd0eb5&txTime=1903e5b8abe
广州法治,http://v4d.xiepeiru.top:1123/iptv/gq/GuangZhouFaZhi
广州法治,http://14.145.129.126:4023/udp/239.253.43.74:5146
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=4400d75d2114b2db07d86eda8f8218ee&txTime=191b60ce0f6
广州竞赛,https://tencentplaygsm.gztv.com/live/jingsai.m3u8?txTime=659e2559&amp;txSecret=067c1cd334fe2f8773d9452993e86c78
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=a4d04c27d0d1d8b7efef2ed7ff1c3eae&txTime=191b60cc9ca
广州竞赛,https://tencentplaygzrb01.gztv.com/live/jingsai.m3u8
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=49c8041461997c7a97dbcc3c7fd11b4f&txTime=18d00acf487
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=057c43946c61f665a7cbbfef9f228555&txTime=1913a1cfc6d
广州竞赛,http://v4d.xiepeiru.top:1123/iptv/gq/GuangZhouJingSai
南国都市 4K,http://tencentplaygzrb01.gztv.com/live/nanguodushi.m3u8
南国都市 4K,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=97b6afb13ea8ad993056a9bb796d59d4&txTime=18d1f31b605
南国都市 4K,https://tencentplaywebsite.gztv.com/live/nanguodushi.m3u8?txSecret=e93eb85173edb8a0c70fd1438c7bd7d7&txTime=193108637cb
南国都市 4K,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=c8f8cdb566361489c7ecc33c19745c5a&txTime=18d048f5667
番禺宗合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
现代教育,http://tvbox6.icu/tv/gdmzyd.php?id=102
现代教育,http://1b6467f415.iok.la:9931/tsfile/live/1112_1.m3u8
经济科教,http://14.145.129.126:4023/udp/239.77.0.167:5146
经济科教,http://218.15.20.81:3388/hls/12/index.m3u8
经济科教,http://183.11.239.36:808/hls/4/index.m3u8
大湾区卫视,http://xn--z6ut02b.xn--qoqw77q.top/zb.php?id=dwqws
大湾区卫视,http://150.158.112.123/公众号玉玉应用笔记/php/综合/migu1.php?id=dwqws
大湾区卫视,http://222.128.55.152:9080/live/dwq.m3u8
大湾区卫视,http://183.237.95.108:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0
大湾区卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.7:11111
大湾区卫视,http://36.36.200.198:44330/tsfile/live/1007_1.m3u8
深圳都市频道,http://14.145.129.126:4023/udp/239.77.1.176:5146
深圳电视剧频道,http://183.11.239.36:808/hls/141/index.m3u8
深圳财经生活,http://14.145.129.126:4023/udp/239.77.1.242:5146
深圳财经生活,http://183.11.239.36:808/hls/151/index.m3u8
深圳财经生活,http://ddns.cyruslee.top:8888/udp/239.77.1.22:5146
深圳财经生活,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8853&tk=a0c4f6cfaba3
深圳财经生活,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=275cdc&tk=822270345d4c
深圳娱乐频道,http://14.145.129.126:4023/udp/239.77.1.243:5146
深圳体育健康,http://14.145.129.126:4023/udp/239.77.1.128:5146
深圳体育健康,http://14.145.129.126:4023/udp/239.77.1.140:5146
深圳体育健康,http://183.11.239.36:808/hls/158/index.m3u8
深圳体育健康,http://ddns.cyruslee.top:8888/udp/239.77.1.8:5146
深圳少儿频道,http://14.145.129.126:4023/udp/239.77.1.244:5146
深圳公共频道,http://14.145.129.126:4023/udp/239.77.1.178:5146
深圳公共频道,http://14.145.129.126:4023/udp/239.77.1.126:5146
深圳移动电视,http://ddns.cyruslee.top:8888/udp/239.77.1.175:5146
深圳移动电视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2250&tk=a0c4f6cfaba3
珠海-1,http://14.145.129.126:4023/udp/239.77.0.155:5146
珠海-2,http://14.145.129.126:4023/udp/239.77.0.154:5146
佛山公共,http://14.145.129.126:4023/udp/239.253.43.53:5146
佛山公共,http://qjrhc.jydjd.top:2911/udp/224.1.100.134:11111
佛山公共,http://ddns.cyruslee.top:8888/udp/239.253.43.48:5146
佛山公共,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4358&tk=a0c4f6cfaba3
佛山南海,http://14.145.129.126:4023/udp/239.253.43.54:5146
佛山南海,http://ddns.cyruslee.top:8888/udp/239.77.0.236:5146
佛山南海,http://ddns.cyruslee.top:8888/udp/239.253.43.49:5146
佛山顺德,http://14.145.129.126:4023/udp/239.253.43.55:5146
佛山顺德,http://ddns.cyruslee.top:8888/udp/239.253.43.50:5146
佛山影视,http://14.145.129.126:4023/udp/239.253.43.56:5146
佛山影视,http://ddns.cyruslee.top:8888/udp/239.253.43.51:5146
佛山影视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5642&tk=a0c4f6cfaba3
佛山综合,http://14.145.129.126:4023/udp/239.253.43.57:5146
佛山综合,http://ddns.cyruslee.top:8888/udp/239.253.43.52:5146
佛山综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3169&tk=a0c4f6cfaba3
东莞新闻综合,http://14.145.129.126:4023/udp/239.253.43.104:5146
东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_800/index.m3u8
东莞新闻综合,http://ddns.cyruslee.top:8888/udp/239.253.43.102:5146
东莞生活资讯,http://14.145.129.126:4023/udp/239.253.43.105:5146
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_800/index.m3u8
东莞生活资讯,http://ddns.cyruslee.top:8888/udp/239.253.43.103:5146
中山综合,http://14.145.129.126:4023/udp/239.253.43.62:5146
中山综合,http://ddns.cyruslee.top:8888/udp/239.253.43.61:5146
中山教育,http://ddns.cyruslee.top:8888/udp/239.253.43.59:5146
香山文化,http://14.145.129.126:4023/udp/239.253.43.63:5146
惠州综合,http://ddns.cyruslee.top:8888/udp/239.77.0.247:5146
惠州综合,http://ddns.cyruslee.top:8888/udp/239.77.1.154:5146
惠州公共,http://ddns.cyruslee.top:8888/udp/239.77.0.248:5146
惠州公共,http://ddns.cyruslee.top:8888/udp/239.77.1.173:5146
韶关新闻综合,http://14.145.129.126:4023/udp/239.77.0.117:5146
韶关新闻综合,http://ddns.cyruslee.top:8888/udp/239.77.0.117:5146
湛江新闻综合,https://gbtv-hls-wjq.zjwtv.com/zjtv/zhpd.m3u8
湛江新闻综合,http://14.145.129.126:4023/udp/239.77.0.141:5146
湛江新闻综合,http://ddns.cyruslee.top:8888/udp/239.77.0.141:5146
湛江公共,https://gbtv-hls-wjq.zjwtv.com/zjtv/ggpd.m3u8
湛江公共,http://14.145.129.126:4023/udp/239.77.0.140:5146
湛江公共,http://ddns.cyruslee.top:8888/udp/239.77.0.140:5146
江门综合,http://14.145.129.126:4023/udp/239.77.0.201:5146
江门综合,http://ddns.cyruslee.top:8888/udp/239.77.0.195:5146
江门综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7006&tk=a0c4f6cfaba3
江门综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a4b20e&tk=822270345d4c
江门侨乡生活,http://ddns.cyruslee.top:8888/udp/239.77.0.196:5146
江门侨乡生活,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=72626b&tk=822270345d4c
肇庆综合,http://14.145.129.126:4023/udp/239.253.43.1:5146
肇庆综合,http://ddns.cyruslee.top:8888/udp/239.253.43.3:5146
肇庆生活服务,http://14.145.129.126:4023/udp/239.253.43.2:5146
肇庆生活服务,http://ddns.cyruslee.top:8888/udp/239.253.43.4:5146
丰顺综合,https://p2.vzan.com/701678271/024926084736123670/live.m3u8
丰顺综合,http://1b6467f415.iok.la:9931/tsfile/live/1100_1.m3u8
河源综合,http://14.145.129.126:4023/udp/239.253.43.213:5146
河源综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8947&tk=a0c4f6cfaba3
河源综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4bd869&tk=822270345d4c
河源公共,http://14.145.129.126:4023/udp/239.253.43.214:5146
河源公共,http://1b6467f415.iok.la:9931/tsfile/live/1079_1.m3u8
河源公共,http://ddns.cyruslee.top:8888/udp/239.253.43.216:5146
河源公共,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5263&tk=a0c4f6cfaba3
河源公共,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=b66e80&tk=822270345d4c
清远新闻综合,https://zmylivestream.nfnews.com/zmy_slive/25319.m3u8
清远新闻综合,http://14.145.129.126:4023/udp/239.253.43.33:5146
清远新闻综合,http://ddns.cyruslee.top:8888/udp/239.253.43.31:5146
清远文旅生活,https://zmylivestream.nfnews.com/zmy_slive/25321.m3u8
清远文旅生活,http://14.145.129.126:4023/udp/239.253.43.34:5146
清远文旅生活,http://ddns.cyruslee.top:8888/udp/239.253.43.32:5146
云浮综合,http://14.145.129.126:4023/udp/239.77.0.253:5146
云浮综合,http://ddns.cyruslee.top:8888/udp/239.253.43.195:5146
云浮综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6868&tk=a0c4f6cfaba3
云浮文旅,http://14.145.129.126:4023/udp/239.77.0.254:5146
云浮文旅,http://ddns.cyruslee.top:8888/udp/239.253.43.194:5146
茂名综合,http://14.145.129.126:4023/udp/239.77.0.206:5146
茂名综合,http://ddns.cyruslee.top:8888/udp/239.77.0.204:5146
茂名综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9728&tk=a0c4f6cfaba3
茂名综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=bd95eb&tk=822270345d4c
茂名公共,http://14.145.129.126:4023/udp/239.77.0.207:5146
茂名公共,http://ddns.cyruslee.top:8888/udp/239.77.0.205:5146
茂名公共,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7418&tk=a0c4f6cfaba3
茂名公共,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6b808d&tk=822270345d4c
徐闻综合,http://14.145.129.126:4023/udp/239.253.43.112:5146
徐闻综合,http://ddns.cyruslee.top:8888/udp/239.253.43.112:5146

港澳台,#genre#
凤凰中文,https://cdn.iptv8k.top/dl/jrys.php
凤凰中文,https://cdn.iptv8k.top/dl/jrys.php?id=19&time=20240926215313&ip=111.229.253.40
凤凰中文,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰中文,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;wsIPSercert=8de23d0849e78e3b16ec92a2092354
凤凰中文,http://198.16.100.186:8278/phoenixtv_hd/playlist.m3u8?tid=MF6F2163882521638825&ct=19249&tsum=2375037c2689c4190d14c8a52bc35c83
凤凰中文,http://qwt.zhibotv.top:2016/全网通.php?id=凤凰中文台
凤凰资讯,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8
凤凰资讯,http://218.202.220.2:5000/nn_live.ts?id=FHZX
凤凰资讯,http://qwt.zhibotv.top:2016/全网通.php?id=凤凰资讯台
凤凰资讯,http://50.7.234.10:8278/phoenixinfo_hd/playlist.m3u8?tid=MEAE2353137123531371&ct=19234&tsum=0627df820681c10cef07745ec4493f51
凤凰资讯,http://e2.woc.iiiya.cn:28888/rtp/239.61.5.47:1025
凤凰香港,http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰香港,https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40
凤凰香港,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a2092354
凤凰香港,http://grandprix2023.asuscomm.com:8892/bysid/85
凤凰香港,http://50.7.234.10:8278/hkphoenix_twn/playlist.m3u8?tid=MA5A4571836345718363&ct=19234&tsum=9d461ede3a5ecfa182b75574f86ae56a
凤凰香港,http://qwt.zhibotv.top:2016/全网通.php?id=凤凰香港台
星空卫视,https://cdn.iptv8k.top/dl/jrys.php?id=21&time=20240926215313&ip=111.229.253.40
星空卫视,http://36.36.200.198:44330/tsfile/live/1012_1.m3u8
TVB翡翠台,https://haoyunlai.serv00.net/Smartv-1.php?id=jade_twn
TVB星河台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejjmjptvjsjjwxnhjjwjjtjjjtyfjsjjsjcfjxfjwmxjdtvbxh.flv
无线华丽,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2248&tk=e640d0a1bf70
无线华丽,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6998&tk=e640d0a1bf70
无线功夫,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8779&tk=e640d0a1bf70
无线明珠台,http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8
环宇新闻台,http://ali.hlspull.yximgs.com/live/46fdce10edd3c9c4433f47f3335e4bd0.flv
龍華日韓台,http://8.137.59.151:3009/TV1/gat.php?id=35
香港面包,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
香港 C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
lus即时,https://vdm6-hw.nbgdsygs.com/live/h6-2.flv
美亚电影,http://198.16.100.186:8278/meiyamovie_twn/playlist.m3u8?tid=MFEF1001328410013284&ct=19226&tsum=9839709ca0f37641c5d1ba962c3bc739
美亚电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2997&tk=e640d0a1bf70
美亚电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2594&tk=e503191f8e20
美亚电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7888&tk=e640d0a1bf70
动作电影,https://fmbox.cc/huya.php?id=11602077
动作电影,http://39.164.174.139:5000/nl.m3u8?id=CHCDZDYHD
家庭影院,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4425&tk=e503191f8e20
家庭影院,http://ygbh.site/php/bfgd.php?id=289
家庭影院,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8595&tk=b53028476470
家庭影院,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7425&tk=f6cc1e0a0e1a
家庭影院,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9924&tk=e640d0a1bf70
影迷电影,http://39.164.174.139:5000/nl.m3u8?id=CHCYMDYHD
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
翡翠台(华丽台),http://222.128.55.152:9080/live/gdfc.m3u8
港台35频道,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
港台電視34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
28 AI 智慧賽馬,http://8.137.59.151:3009/TV1/gat.php?id=19
ROCK Action,http://8.137.59.151:3009/TV1/gat.php?id=24
TVB Plus,http://8.137.59.151:3009/TV1/gat.php?id=10
TVB Plus,http://60.246.171.122:8892/bysid/82
TVB Plus,http://grandprix2023.asuscomm.com:8892/bysid/82
TVB Plus,http://50.7.234.10:8278/j2_twn/playlist.m3u8?tid=MFCF3274854132748541&ct=19254&tsum=699466c18aac56202ad1d2843fd21032
TVB Plus,http://8hb85846je10.vicp.fun:5000/bysid/82
TVB Plus,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukkliu64ah007-golive.flv
